batch_size=256
discount_factor=0.99
epsilon=1.0
epsilon_min=0.005
epsilon_steps=5000
hidden_sizes=[]
learning_rate=0.001
train_start=100
opponent=random0.5
Round 2690: win - win rate: 57.34%, avg reward: 5.15
Round 2691: win - win rate: 57.36%, avg reward: 5.19
Round 2692: win - win rate: 57.37%, avg reward: 5.21
Round 2693: lose - 6 cards left - win rate: 57.39%, avg reward: 5.22
Round 2694: win - win rate: 57.37%, avg reward: 5.2
Round 2695: lose - 3 cards left - win rate: 57.38%, avg reward: 5.23
Round 2696: win - win rate: 57.36%, avg reward: 5.22
Round 2697: lose - 2 cards left - win rate: 57.38%, avg reward: 5.25
Round 2698: lose - 2 cards left - win rate: 57.35%, avg reward: 5.24
Round 2699: lose - 2 cards left - win rate: 57.33%, avg reward: 5.23
Round 2700: lose - 3 cards left - win rate: 57.31%, avg reward: 5.22
Round 2701: lose - 9 cards left - win rate: 57.29%, avg reward: 5.21
Round 2702: win - win rate: 57.27%, avg reward: 5.18
Round 2703: lose - 6 cards left - win rate: 57.29%, avg reward: 5.21
Round 2704: lose - 2 cards left - win rate: 57.26%, avg reward: 5.18
Round 2705: win - win rate: 57.24%, avg reward: 5.17
Round 2706: win - win rate: 57.26%, avg reward: 5.18
Round 2707: lose - 10 cards left - win rate: 57.27%, avg reward: 5.18
Round 2708: lose - 2 cards left - win rate: 57.25%, avg reward: 5.15
Round 2709: win - win rate: 57.23%, avg reward: 5.14
Round 2710: win - win rate: 57.25%, avg reward: 5.14
Round 2711: win - win rate: 57.26%, avg reward: 5.17
Round 2712: win - win rate: 57.28%, avg reward: 5.17
Round 2713: lose - 3 cards left - win rate: 57.3%, avg reward: 5.18
Round 2714: lose - 2 cards left - win rate: 57.27%, avg reward: 5.17
Round 2715: win - win rate: 57.25%, avg reward: 5.16
Round 2716: win - win rate: 57.27%, avg reward: 5.2
Round 2717: win - win rate: 57.28%, avg reward: 5.21
Round 2718: win - win rate: 57.3%, avg reward: 5.25
Round 2719: win - win rate: 57.32%, avg reward: 5.27
Round 2720: win - win rate: 57.33%, avg reward: 5.35
Round 2721: win - win rate: 57.35%, avg reward: 5.38
Round 2722: win - win rate: 57.36%, avg reward: 5.4
Round 2723: win - win rate: 57.38%, avg reward: 5.43
Round 2724: win - win rate: 57.39%, avg reward: 5.43
Round 2725: lose - 3 cards left - win rate: 57.41%, avg reward: 5.44
Round 2726: lose - 16 cards left - win rate: 57.39%, avg reward: 5.42
Round 2727: win - win rate: 57.37%, avg reward: 5.36
Round 2728: win - win rate: 57.38%, avg reward: 5.39
Round 2729: lose - 12 cards left - win rate: 57.4%, avg reward: 5.44
Round 2730: lose - 6 cards left - win rate: 57.38%, avg reward: 5.4
Round 2731: win - win rate: 57.36%, avg reward: 5.37
Round 2732: win - win rate: 57.37%, avg reward: 5.4
Round 2733: win - win rate: 57.39%, avg reward: 5.41
Round 2734: win - win rate: 57.4%, avg reward: 5.42
Round 2735: win - win rate: 57.42%, avg reward: 5.42
Round 2736: lose - 5 cards left - win rate: 57.44%, avg reward: 5.42
Round 2737: lose - 8 cards left - win rate: 57.41%, avg reward: 5.41
Round 2738: lose - 6 cards left - win rate: 57.39%, avg reward: 5.36
Round 2739: win - win rate: 57.37%, avg reward: 5.33
Round 2740: win - win rate: 57.39%, avg reward: 5.35
Round 2741: win - win rate: 57.4%, avg reward: 5.37
Round 2742: win - win rate: 57.42%, avg reward: 5.38
Round 2743: win - win rate: 57.43%, avg reward: 5.39
Round 2744: win - win rate: 57.45%, avg reward: 5.4
Round 2745: win - win rate: 57.47%, avg reward: 5.4
Round 2746: lose - 11 cards left - win rate: 57.48%, avg reward: 5.41
Round 2747: win - win rate: 57.46%, avg reward: 5.38
Round 2748: win - win rate: 57.48%, avg reward: 5.39
Round 2749: lose - 2 cards left - win rate: 57.49%, avg reward: 5.41
Round 2750: win - win rate: 57.47%, avg reward: 5.4
Round 2751: win - win rate: 57.49%, avg reward: 5.41
Round 2752: win - win rate: 57.5%, avg reward: 5.41
Round 2753: lose - 10 cards left - win rate: 57.52%, avg reward: 5.43
Round 2754: lose - 9 cards left - win rate: 57.5%, avg reward: 5.41
Round 2755: lose - 7 cards left - win rate: 57.47%, avg reward: 5.37
Round 2756: lose - 5 cards left - win rate: 57.45%, avg reward: 5.35
Round 2757: win - win rate: 57.43%, avg reward: 5.33
Round 2758: win - win rate: 57.45%, avg reward: 5.34
Round 2759: lose - 2 cards left - win rate: 57.46%, avg reward: 5.35
Round 2760: win - win rate: 57.44%, avg reward: 5.35
Round 2761: lose - 7 cards left - win rate: 57.46%, avg reward: 5.38
Round 2762: lose - 1 cards left - win rate: 57.44%, avg reward: 5.36
Round 2763: lose - 1 cards left - win rate: 57.42%, avg reward: 5.36
Round 2764: lose - 3 cards left - win rate: 57.4%, avg reward: 5.35
Round 2765: win - win rate: 57.38%, avg reward: 5.34
Round 2766: win - win rate: 57.39%, avg reward: 5.36
Round 2767: win - win rate: 57.41%, avg reward: 5.38
Round 2768: win - win rate: 57.42%, avg reward: 5.39
Round 2769: win - win rate: 57.44%, avg reward: 5.41
Round 2770: lose - 4 cards left - win rate: 57.45%, avg reward: 5.42
Round 2771: win - win rate: 57.43%, avg reward: 5.41
Round 2772: lose - 5 cards left - win rate: 57.45%, avg reward: 5.42
Round 2773: win - win rate: 57.43%, avg reward: 5.41
Round 2774: lose - 7 cards left - win rate: 57.44%, avg reward: 5.42
Round 2775: win - win rate: 57.42%, avg reward: 5.4
Round 2776: win - win rate: 57.44%, avg reward: 5.41
Round 2777: lose - 9 cards left - win rate: 57.45%, avg reward: 5.41
Round 2778: win - win rate: 57.43%, avg reward: 5.36
Round 2779: lose - 7 cards left - win rate: 57.45%, avg reward: 5.4
Round 2780: win - win rate: 57.43%, avg reward: 5.39
Round 2781: lose - 2 cards left - win rate: 57.44%, avg reward: 5.4
Round 2782: lose - 5 cards left - win rate: 57.42%, avg reward: 5.4
Round 2783: lose - 1 cards left - win rate: 57.4%, avg reward: 5.38
Round 2784: win - win rate: 57.38%, avg reward: 5.37
Round 2785: lose - 5 cards left - win rate: 57.39%, avg reward: 5.39
Round 2786: win - win rate: 57.37%, avg reward: 5.37
Round 2787: lose - 4 cards left - win rate: 57.39%, avg reward: 5.39
Round 2788: lose - 9 cards left - win rate: 57.37%, avg reward: 5.37
Round 2789: win - win rate: 57.35%, avg reward: 5.32
Round 2790: lose - 3 cards left - win rate: 57.36%, avg reward: 5.33
Round 2791: lose - 7 cards left - win rate: 57.34%, avg reward: 5.31
Round 2792: win - win rate: 57.32%, avg reward: 5.29
Round 2793: win - win rate: 57.34%, avg reward: 5.3
Round 2794: win - win rate: 57.35%, avg reward: 5.3
Round 2795: win - win rate: 57.37%, avg reward: 5.31
Round 2796: win - win rate: 57.38%, avg reward: 5.33
Round 2797: lose - 2 cards left - win rate: 57.4%, avg reward: 5.35
Round 2798: win - win rate: 57.38%, avg reward: 5.34
Round 2799: win - win rate: 57.39%, avg reward: 5.36
Round 2800: lose - 3 cards left - win rate: 57.41%, avg reward: 5.37
Round 2801: win - win rate: 57.39%, avg reward: 5.35
Round 2802: lose - 6 cards left - win rate: 57.4%, avg reward: 5.35
Round 2803: win - win rate: 57.38%, avg reward: 5.33
Round 2804: lose - 7 cards left - win rate: 57.4%, avg reward: 5.36
Round 2805: lose - 3 cards left - win rate: 57.38%, avg reward: 5.34
Round 2806: win - win rate: 57.36%, avg reward: 5.33
Round 2807: lose - 10 cards left - win rate: 57.37%, avg reward: 5.33
Round 2808: lose - 3 cards left - win rate: 57.35%, avg reward: 5.3
Round 2809: win - win rate: 57.33%, avg reward: 5.29
Round 2810: lose - 3 cards left - win rate: 57.35%, avg reward: 5.3
Round 2811: lose - 5 cards left - win rate: 57.33%, avg reward: 5.28
Round 2812: lose - 4 cards left - win rate: 57.31%, avg reward: 5.26
Round 2813: win - win rate: 57.29%, avg reward: 5.25
Round 2814: lose - 8 cards left - win rate: 57.3%, avg reward: 5.27
Round 2815: win - win rate: 57.28%, avg reward: 5.23
Round 2816: lose - 3 cards left - win rate: 57.29%, avg reward: 5.24
Round 2817: win - win rate: 57.27%, avg reward: 5.22
Round 2818: lose - 8 cards left - win rate: 57.29%, avg reward: 5.23
Round 2819: win - win rate: 57.27%, avg reward: 5.18
Round 2820: lose - 4 cards left - win rate: 57.28%, avg reward: 5.2
Round 2821: lose - 1 cards left - win rate: 57.26%, avg reward: 5.18
Round 2822: win - win rate: 57.24%, avg reward: 5.17
Round 2823: lose - 3 cards left - win rate: 57.26%, avg reward: 5.2
Round 2824: win - win rate: 57.24%, avg reward: 5.19
Round 2825: lose - 3 cards left - win rate: 57.25%, avg reward: 5.24
Round 2826: win - win rate: 57.23%, avg reward: 5.22
Round 2827: win - win rate: 57.25%, avg reward: 5.25
Round 2828: win - win rate: 57.26%, avg reward: 5.26
Round 2829: win - win rate: 57.28%, avg reward: 5.29
Round 2830: lose - 7 cards left - win rate: 57.29%, avg reward: 5.29
Round 2831: win - win rate: 57.27%, avg reward: 5.26
Round 2832: lose - 8 cards left - win rate: 57.29%, avg reward: 5.3
Round 2833: win - win rate: 57.27%, avg reward: 5.27
Round 2834: win - win rate: 57.28%, avg reward: 5.27
Round 2835: lose - 4 cards left - win rate: 57.3%, avg reward: 5.3
Round 2836: win - win rate: 57.28%, avg reward: 5.3
Round 2837: win - win rate: 57.29%, avg reward: 5.32
Round 2838: lose - 3 cards left - win rate: 57.31%, avg reward: 5.32
Round 2839: lose - 2 cards left - win rate: 57.29%, avg reward: 5.31
Round 2840: win - win rate: 57.27%, avg reward: 5.3
Round 2841: win - win rate: 57.28%, avg reward: 5.31
Round 2842: win - win rate: 57.3%, avg reward: 5.32
Round 2843: lose - 4 cards left - win rate: 57.31%, avg reward: 5.33
Round 2844: lose - 1 cards left - win rate: 57.29%, avg reward: 5.32
Round 2845: win - win rate: 57.27%, avg reward: 5.31
Round 2846: lose - 4 cards left - win rate: 57.29%, avg reward: 5.32
Round 2847: win - win rate: 57.27%, avg reward: 5.31
Round 2848: win - win rate: 57.28%, avg reward: 5.32
Round 2849: win - win rate: 57.3%, avg reward: 5.35
Round 2850: win - win rate: 57.31%, avg reward: 5.37
Round 2851: win - win rate: 57.33%, avg reward: 5.38
Round 2852: win - win rate: 57.34%, avg reward: 5.4
Round 2853: win - win rate: 57.36%, avg reward: 5.4
Round 2854: lose - 7 cards left - win rate: 57.37%, avg reward: 5.42
Round 2855: lose - 6 cards left - win rate: 57.35%, avg reward: 5.4
Round 2856: win - win rate: 57.33%, avg reward: 5.37
Round 2857: win - win rate: 57.35%, avg reward: 5.38
Round 2858: win - win rate: 57.36%, avg reward: 5.38
Round 2859: lose - 2 cards left - win rate: 57.38%, avg reward: 5.43
Round 2860: lose - 4 cards left - win rate: 57.36%, avg reward: 5.42
Round 2861: lose - 4 cards left - win rate: 57.34%, avg reward: 5.4
Round 2862: lose - 4 cards left - win rate: 57.32%, avg reward: 5.39
Round 2863: lose - 2 cards left - win rate: 57.3%, avg reward: 5.38
Round 2864: lose - 1 cards left - win rate: 57.28%, avg reward: 5.37
Round 2865: win - win rate: 57.26%, avg reward: 5.37
Round 2866: lose - 8 cards left - win rate: 57.27%, avg reward: 5.38
Round 2867: lose - 12 cards left - win rate: 57.25%, avg reward: 5.33
Round 2868: lose - 3 cards left - win rate: 57.23%, avg reward: 5.29
Round 2869: win - win rate: 57.21%, avg reward: 5.27
Round 2870: win - win rate: 57.23%, avg reward: 5.28
Round 2871: lose - 14 cards left - win rate: 57.24%, avg reward: 5.29
Round 2872: lose - 4 cards left - win rate: 57.22%, avg reward: 5.26
Round 2873: lose - 3 cards left - win rate: 57.2%, avg reward: 5.24
Round 2874: win - win rate: 57.18%, avg reward: 5.23
Round 2875: win - win rate: 57.2%, avg reward: 5.25
Round 2876: win - win rate: 57.21%, avg reward: 5.25
Round 2877: lose - 2 cards left - win rate: 57.23%, avg reward: 5.31
Round 2878: lose - 3 cards left - win rate: 57.21%, avg reward: 5.3
Round 2879: lose - 8 cards left - win rate: 57.19%, avg reward: 5.28
Round 2880: lose - 4 cards left - win rate: 57.17%, avg reward: 5.27
Round 2881: win - win rate: 57.15%, avg reward: 5.24
Round 2882: win - win rate: 57.16%, avg reward: 5.26
Round 2883: lose - 11 cards left - win rate: 57.18%, avg reward: 5.27
Round 2884: lose - 10 cards left - win rate: 57.16%, avg reward: 5.24
Round 2885: win - win rate: 57.14%, avg reward: 5.21
Round 2886: win - win rate: 57.15%, avg reward: 5.23
Round 2887: win - win rate: 57.17%, avg reward: 5.25
Round 2888: win - win rate: 57.18%, avg reward: 5.25
Round 2889: win - win rate: 57.2%, avg reward: 5.27
Round 2890: win - win rate: 57.21%, avg reward: 5.27
Round 2891: lose - 5 cards left - win rate: 57.23%, avg reward: 5.28
Round 2892: lose - 2 cards left - win rate: 57.21%, avg reward: 5.26
Round 2893: win - win rate: 57.19%, avg reward: 5.26
Round 2894: lose - 1 cards left - win rate: 57.2%, avg reward: 5.26
Round 2895: lose - 3 cards left - win rate: 57.18%, avg reward: 5.26
Round 2896: win - win rate: 57.16%, avg reward: 5.25
Round 2897: win - win rate: 57.18%, avg reward: 5.25
Round 2898: win - win rate: 57.19%, avg reward: 5.25
Round 2899: win - win rate: 57.21%, avg reward: 5.28
Round 2900: lose - 4 cards left - win rate: 57.22%, avg reward: 5.28
Round 2901: win - win rate: 57.2%, avg reward: 5.27
Round 2902: win - win rate: 57.22%, avg reward: 5.28
Round 2903: win - win rate: 57.23%, avg reward: 5.28
Round 2904: win - win rate: 57.25%, avg reward: 5.29
Round 2905: win - win rate: 57.26%, avg reward: 5.3
Round 2906: win - win rate: 57.28%, avg reward: 5.3
Round 2907: lose - 9 cards left - win rate: 57.29%, avg reward: 5.33
Round 2908: win - win rate: 57.27%, avg reward: 5.29
Round 2909: lose - 2 cards left - win rate: 57.29%, avg reward: 5.33
Round 2910: win - win rate: 57.27%, avg reward: 5.32
Round 2911: win - win rate: 57.28%, avg reward: 5.34
Round 2912: win - win rate: 57.29%, avg reward: 5.35
Round 2913: win - win rate: 57.31%, avg reward: 5.4
Round 2914: lose - 1 cards left - win rate: 57.32%, avg reward: 5.4
Round 2915: win - win rate: 57.3%, avg reward: 5.39
Round 2916: win - win rate: 57.32%, avg reward: 5.39
Round 2917: lose - 9 cards left - win rate: 57.33%, avg reward: 5.41
Round 2918: win - win rate: 57.31%, avg reward: 5.4
Round 2919: lose - 3 cards left - win rate: 57.33%, avg reward: 5.4
Round 2920: lose - 1 cards left - win rate: 57.31%, avg reward: 5.39
Round 2921: win - win rate: 57.29%, avg reward: 5.39
Round 2922: lose - 5 cards left - win rate: 57.3%, avg reward: 5.39
Round 2923: win - win rate: 57.28%, avg reward: 5.37
Round 2924: lose - 2 cards left - win rate: 57.3%, avg reward: 5.38
Round 2925: win - win rate: 57.28%, avg reward: 5.37
Round 2926: win - win rate: 57.29%, avg reward: 5.37
Round 2927: lose - 3 cards left - win rate: 57.31%, avg reward: 5.38
Round 2928: win - win rate: 57.29%, avg reward: 5.36
Round 2929: lose - 1 cards left - win rate: 57.3%, avg reward: 5.37
Round 2930: win - win rate: 57.28%, avg reward: 5.37
Round 2931: lose - 10 cards left - win rate: 57.3%, avg reward: 5.38
Round 2932: win - win rate: 57.28%, avg reward: 5.33
Round 2933: win - win rate: 57.29%, avg reward: 5.34
Round 2934: win - win rate: 57.31%, avg reward: 5.35
Round 2935: win - win rate: 57.32%, avg reward: 5.35
Round 2936: win - win rate: 57.34%, avg reward: 5.37
Round 2937: lose - 2 cards left - win rate: 57.35%, avg reward: 5.37
Round 2938: win - win rate: 57.33%, avg reward: 5.36
Round 2939: win - win rate: 57.35%, avg reward: 5.38
Round 2940: win - win rate: 57.36%, avg reward: 5.41
Round 2941: win - win rate: 57.38%, avg reward: 5.43
Round 2942: lose - 3 cards left - win rate: 57.39%, avg reward: 5.43
Round 2943: win - win rate: 57.37%, avg reward: 5.42
Round 2944: win - win rate: 57.39%, avg reward: 5.44
Round 2945: win - win rate: 57.4%, avg reward: 5.44
Round 2946: win - win rate: 57.41%, avg reward: 5.46
Round 2947: win - win rate: 57.43%, avg reward: 5.47
Round 2948: win - win rate: 57.44%, avg reward: 5.5
Round 2949: win - win rate: 57.46%, avg reward: 5.55
Round 2950: win - win rate: 57.47%, avg reward: 5.55
Round 2951: win - win rate: 57.49%, avg reward: 5.58
Round 2952: win - win rate: 57.5%, avg reward: 5.59
Round 2953: win - win rate: 57.52%, avg reward: 5.59
Round 2954: lose - 7 cards left - win rate: 57.53%, avg reward: 5.59
Round 2955: lose - 2 cards left - win rate: 57.51%, avg reward: 5.56
Round 2956: lose - 3 cards left - win rate: 57.49%, avg reward: 5.56
Round 2957: win - win rate: 57.47%, avg reward: 5.55
Round 2958: win - win rate: 57.49%, avg reward: 5.6
Round 2959: win - win rate: 57.5%, avg reward: 5.6
Round 2960: lose - 8 cards left - win rate: 57.51%, avg reward: 5.64
Round 2961: win - win rate: 57.49%, avg reward: 5.61
Round 2962: win - win rate: 57.51%, avg reward: 5.63
Round 2963: lose - 10 cards left - win rate: 57.52%, avg reward: 5.65
Round 2964: lose - 7 cards left - win rate: 57.5%, avg reward: 5.62
Round 2965: lose - 3 cards left - win rate: 57.48%, avg reward: 5.6
Round 2966: win - win rate: 57.47%, avg reward: 5.59
Round 2967: lose - 2 cards left - win rate: 57.48%, avg reward: 5.59
Round 2968: win - win rate: 57.46%, avg reward: 5.59
Round 2969: lose - 3 cards left - win rate: 57.47%, avg reward: 5.59
Round 2970: win - win rate: 57.46%, avg reward: 5.58
Round 2971: win - win rate: 57.47%, avg reward: 5.61
Round 2972: win - win rate: 57.48%, avg reward: 5.62
Round 2973: win - win rate: 57.5%, avg reward: 5.63
Round 2974: lose - 2 cards left - win rate: 57.51%, avg reward: 5.63
Round 2975: lose - 3 cards left - win rate: 57.49%, avg reward: 5.62
Round 2976: win - win rate: 57.47%, avg reward: 5.62
Round 2977: lose - 3 cards left - win rate: 57.49%, avg reward: 5.65
Round 2978: win - win rate: 57.47%, avg reward: 5.64
Round 2979: lose - 6 cards left - win rate: 57.48%, avg reward: 5.64
Round 2980: win - win rate: 57.46%, avg reward: 5.62
Round 2981: lose - 4 cards left - win rate: 57.48%, avg reward: 5.66
Round 2982: win - win rate: 57.46%, avg reward: 5.65
Round 2983: lose - 5 cards left - win rate: 57.47%, avg reward: 5.66
Round 2984: win - win rate: 57.45%, avg reward: 5.64
Round 2985: lose - 5 cards left - win rate: 57.47%, avg reward: 5.69
Round 2986: lose - 4 cards left - win rate: 57.45%, avg reward: 5.68
Round 2987: win - win rate: 57.43%, avg reward: 5.67
Round 2988: lose - 2 cards left - win rate: 57.44%, avg reward: 5.67
Round 2989: win - win rate: 57.42%, avg reward: 5.66
Round 2990: win - win rate: 57.44%, avg reward: 5.68
Round 2991: lose - 4 cards left - win rate: 57.45%, avg reward: 5.68
Round 2992: win - win rate: 57.43%, avg reward: 5.66
Round 2993: win - win rate: 57.45%, avg reward: 5.67
Round 2994: lose - 3 cards left - win rate: 57.46%, avg reward: 5.68
Round 2995: lose - 18 cards left - win rate: 57.44%, avg reward: 5.67
Round 2996: lose - 4 cards left - win rate: 57.42%, avg reward: 5.62
Round 2997: lose - 4 cards left - win rate: 57.4%, avg reward: 5.61
Round 2998: win - win rate: 57.39%, avg reward: 5.59
Round 2999: lose - 2 cards left - win rate: 57.4%, avg reward: 5.62
Round 3000: lose - 4 cards left - win rate: 57.38%, avg reward: 5.61
Round 3001: lose - 2 cards left - win rate: 57.36%, avg reward: 5.6
Round 3002: lose - 1 cards left - win rate: 57.34%, avg reward: 5.59
Round 3003: win - win rate: 57.32%, avg reward: 5.58
Round 3004: win - win rate: 57.34%, avg reward: 5.59
Round 3005: win - win rate: 57.35%, avg reward: 5.6
Round 3006: lose - 2 cards left - win rate: 57.37%, avg reward: 5.63
Round 3007: lose - 2 cards left - win rate: 57.35%, avg reward: 5.62
Round 3008: lose - 3 cards left - win rate: 57.33%, avg reward: 5.62
Round 3009: lose - 2 cards left - win rate: 57.31%, avg reward: 5.61
Round 3010: win - win rate: 57.29%, avg reward: 5.6
Round 3011: lose - 4 cards left - win rate: 57.3%, avg reward: 5.63
Round 3012: win - win rate: 57.29%, avg reward: 5.62
Round 3013: lose - 4 cards left - win rate: 57.3%, avg reward: 5.64
Round 3014: win - win rate: 57.28%, avg reward: 5.62
Round 3015: win - win rate: 57.29%, avg reward: 5.63
Round 3016: win - win rate: 57.31%, avg reward: 5.66
Round 3017: lose - 5 cards left - win rate: 57.32%, avg reward: 5.69
Round 3018: win - win rate: 57.3%, avg reward: 5.65
Round 3019: lose - 9 cards left - win rate: 57.32%, avg reward: 5.67
Round 3020: win - win rate: 57.3%, avg reward: 5.64
Round 3021: lose - 4 cards left - win rate: 57.31%, avg reward: 5.66
Round 3022: win - win rate: 57.29%, avg reward: 5.64
Round 3023: lose - 1 cards left - win rate: 57.31%, avg reward: 5.65
Round 3024: win - win rate: 57.29%, avg reward: 5.64
Round 3025: lose - 4 cards left - win rate: 57.3%, avg reward: 5.66
Round 3026: win - win rate: 57.28%, avg reward: 5.64
Round 3027: lose - 4 cards left - win rate: 57.3%, avg reward: 5.67
Round 3028: win - win rate: 57.28%, avg reward: 5.65
Round 3029: lose - 8 cards left - win rate: 57.29%, avg reward: 5.68
Round 3030: lose - 1 cards left - win rate: 57.27%, avg reward: 5.65
Round 3031: lose - 7 cards left - win rate: 57.26%, avg reward: 5.65
Round 3032: lose - 15 cards left - win rate: 57.24%, avg reward: 5.63
Round 3033: win - win rate: 57.22%, avg reward: 5.57
Round 3034: lose - 6 cards left - win rate: 57.23%, avg reward: 5.58
Round 3035: win - win rate: 57.21%, avg reward: 5.56
Round 3036: win - win rate: 57.23%, avg reward: 5.57
Round 3037: win - win rate: 57.24%, avg reward: 5.58
Round 3038: win - win rate: 57.26%, avg reward: 5.6
Round 3039: lose - 8 cards left - win rate: 57.27%, avg reward: 5.61
Round 3040: win - win rate: 57.25%, avg reward: 5.56
Round 3041: lose - 2 cards left - win rate: 57.26%, avg reward: 5.57
Round 3042: win - win rate: 57.25%, avg reward: 5.56
Round 3043: win - win rate: 57.26%, avg reward: 5.56
Round 3044: lose - 5 cards left - win rate: 57.27%, avg reward: 5.58
Round 3045: win - win rate: 57.26%, avg reward: 5.57
Round 3046: win - win rate: 57.27%, avg reward: 5.59
Round 3047: lose - 3 cards left - win rate: 57.28%, avg reward: 5.6
Round 3048: lose - 4 cards left - win rate: 57.26%, avg reward: 5.58
Round 3049: win - win rate: 57.25%, avg reward: 5.57
Round 3050: win - win rate: 57.26%, avg reward: 5.63
Round 3051: win - win rate: 57.27%, avg reward: 5.64
Round 3052: lose - 3 cards left - win rate: 57.29%, avg reward: 5.64
Round 3053: lose - 4 cards left - win rate: 57.27%, avg reward: 5.64
Round 3054: win - win rate: 57.25%, avg reward: 5.63
Round 3055: win - win rate: 57.26%, avg reward: 5.65
Round 3056: win - win rate: 57.28%, avg reward: 5.66
Round 3057: win - win rate: 57.29%, avg reward: 5.66
Round 3058: lose - 6 cards left - win rate: 57.31%, avg reward: 5.66
Round 3059: win - win rate: 57.29%, avg reward: 5.63
Round 3060: lose - 5 cards left - win rate: 57.3%, avg reward: 5.66
Round 3061: win - win rate: 57.28%, avg reward: 5.65
Round 3062: lose - 4 cards left - win rate: 57.3%, avg reward: 5.67
Round 3063: win - win rate: 57.28%, avg reward: 5.65
Round 3064: win - win rate: 57.29%, avg reward: 5.66
Round 3065: win - win rate: 57.31%, avg reward: 5.66
Round 3066: win - win rate: 57.32%, avg reward: 5.67
Round 3067: lose - 8 cards left - win rate: 57.33%, avg reward: 5.69
Round 3068: lose - 7 cards left - win rate: 57.32%, avg reward: 5.66
Round 3069: win - win rate: 57.3%, avg reward: 5.64
Round 3070: lose - 7 cards left - win rate: 57.31%, avg reward: 5.65
Round 3071: lose - 5 cards left - win rate: 57.29%, avg reward: 5.63
Round 3072: win - win rate: 57.27%, avg reward: 5.62
Round 3073: lose - 8 cards left - win rate: 57.29%, avg reward: 5.63
Round 3074: win - win rate: 57.27%, avg reward: 5.61
Round 3075: lose - 8 cards left - win rate: 57.28%, avg reward: 5.62
Round 3076: win - win rate: 57.26%, avg reward: 5.58
Round 3077: win - win rate: 57.28%, avg reward: 5.59
Round 3078: win - win rate: 57.29%, avg reward: 5.6
Round 3079: win - win rate: 57.31%, avg reward: 5.61
Round 3080: win - win rate: 57.32%, avg reward: 5.62
Round 3081: win - win rate: 57.33%, avg reward: 5.65
Round 3082: win - win rate: 57.35%, avg reward: 5.67
Round 3083: win - win rate: 57.36%, avg reward: 5.69
Round 3084: win - win rate: 57.37%, avg reward: 5.7
Round 3085: win - win rate: 57.39%, avg reward: 5.71
Round 3086: win - win rate: 57.4%, avg reward: 5.72
Round 3087: lose - 4 cards left - win rate: 57.42%, avg reward: 5.72
Round 3088: lose - 10 cards left - win rate: 57.4%, avg reward: 5.71
Round 3089: win - win rate: 57.38%, avg reward: 5.66
Round 3090: lose - 6 cards left - win rate: 57.39%, avg reward: 5.67
Round 3091: lose - 1 cards left - win rate: 57.37%, avg reward: 5.65
Round 3092: win - win rate: 57.36%, avg reward: 5.65
Round 3093: win - win rate: 57.37%, avg reward: 5.66
Round 3094: lose - 8 cards left - win rate: 57.38%, avg reward: 5.72
Round 3095: win - win rate: 57.36%, avg reward: 5.68
Round 3096: win - win rate: 57.38%, avg reward: 5.7
Round 3097: win - win rate: 57.39%, avg reward: 5.7
Round 3098: win - win rate: 57.41%, avg reward: 5.71
Round 3099: win - win rate: 57.42%, avg reward: 5.71
Round 3100: lose - 7 cards left - win rate: 57.43%, avg reward: 5.72
Round 3101: win - win rate: 57.41%, avg reward: 5.68
Round 3102: lose - 5 cards left - win rate: 57.43%, avg reward: 5.69
Round 3103: win - win rate: 57.41%, avg reward: 5.67
Round 3104: win - win rate: 57.42%, avg reward: 5.68
Round 3105: win - win rate: 57.44%, avg reward: 5.68
Round 3106: lose - 8 cards left - win rate: 57.45%, avg reward: 5.71
Round 3107: lose - 2 cards left - win rate: 57.43%, avg reward: 5.68
Round 3108: win - win rate: 57.41%, avg reward: 5.67
Round 3109: lose - 3 cards left - win rate: 57.43%, avg reward: 5.67
Round 3110: win - win rate: 57.41%, avg reward: 5.67
Round 3111: win - win rate: 57.42%, avg reward: 5.68
Round 3112: win - win rate: 57.44%, avg reward: 5.71
Round 3113: win - win rate: 57.45%, avg reward: 5.71
Round 3114: lose - 5 cards left - win rate: 57.46%, avg reward: 5.72
Round 3115: lose - 7 cards left - win rate: 57.45%, avg reward: 5.71
Round 3116: lose - 7 cards left - win rate: 57.43%, avg reward: 5.68
Round 3117: lose - 5 cards left - win rate: 57.41%, avg reward: 5.65
Round 3118: win - win rate: 57.39%, avg reward: 5.63
Round 3119: lose - 3 cards left - win rate: 57.4%, avg reward: 5.66
Round 3120: lose - 2 cards left - win rate: 57.39%, avg reward: 5.65
Round 3121: win - win rate: 57.37%, avg reward: 5.65
Round 3122: win - win rate: 57.38%, avg reward: 5.65
Round 3123: win - win rate: 57.39%, avg reward: 5.65
Round 3124: win - win rate: 57.41%, avg reward: 5.66
Round 3125: win - win rate: 57.42%, avg reward: 5.68
Round 3126: lose - 4 cards left - win rate: 57.44%, avg reward: 5.68
Round 3127: lose - 4 cards left - win rate: 57.42%, avg reward: 5.67
Round 3128: win - win rate: 57.4%, avg reward: 5.66
Round 3129: win - win rate: 57.41%, avg reward: 5.67
Round 3130: win - win rate: 57.43%, avg reward: 5.67
Round 3131: win - win rate: 57.44%, avg reward: 5.71
Round 3132: win - win rate: 57.45%, avg reward: 5.72
